water_source_clean,water_source_category,water_tech_clean,clean_adm1,clean_adm2,clean_adm3,status_clean,distance_to_primary,distance_to_secondary,distance_to_tertiary,distance_to_city,distance_to_town,local_population,served_population,crucialness,pressure,staleness_score,latitude,longitude,chirps_30_precipitation,ndvi_30_NDVI,lst_30_LST_Day_1km,pop_population,risk_score
Protected Well,Well,Motorized Pump - Electric,Vihiga,Hamisi,Shiru,Non-Functional,19934.93347912991,1265.570929841219,1282.9753121694105,20304.988171354584,10826.457236480564,4158.0,632.0,0.151996151996152,2.1066666666666665,95.11163322434358,0.139918,34.86396,6.916738510131836,0.7886000000000001,22.525000000000038,8.933157920837402,2
Protected Well,Well,Motorized Pump - Electric,Busia,Matayos,Burumba,Non-Functional,1352.527652135888,2817.800110098176,1559.0749523799282,3364.556082225693,1897.4428288392176,7728.0,1084.0,0.1402691511387163,3.613333333333333,95.14161839155696,0.4473,34.113022,4.2953643798828125,0.7128,25.260000000000048,16.31459617614746,3
Protected Well,Well,Motorized Pump - Electric,Kakamega,Butere,Marama North,Non-Functional,10579.758941507858,4688.559522404886,2018.081375164796,20204.20615353937,3575.3222116203297,2053.0,137.0,0.0667316122747199,0.4566666666666666,93.32971041054398,0.207183,34.584999,5.864280700683594,0.78225,23.46000000000004,7.380458354949951,1
Protected Well,Well,Motorized Pump - Electric,Kakamega,Malava,South Kabras,Non-Functional,8729.87512407477,6698.046861918348,3748.899422793107,9289.418439670304,15403.295908025291,2359.0,474.0,0.2009325985587113,1.58,92.24753932455415,0.352027,34.797993,6.061765670776367,0.7803,22.985000000000014,5.083987236022949,1
Borehole/Tubewell,Well,Public Tapstand,Busia,Nambale,Bukhayo Central,Non-Functional,2403.9421732759733,6704.762816670398,859.5939932473223,20817.29934690562,15829.57097857841,2108.0,359.0,0.170303605313093,1.1966666666666668,93.3002962906252,0.427288,34.273167,5.525765895843506,0.74855,25.21000000000004,4.175146579742432,2
Protected Well,Well,Motorized Pump - Electric,Kakamega,Lugari,Chevaywa,Non-Functional,22461.952095247165,16513.991868793553,6748.557007991119,26810.963622057563,9125.375855221644,2583.0,343.0,0.1327913279132791,1.143333333333333,86.23015868981085,0.525552,34.76022,5.556039810180664,0.7563000000000001,23.495000000000005,5.817554473876953,1
Borehole/Tubewell,Well,Public Tapstand,Kisumu,Nyando,Kobura,Non-Functional,6632.23079042638,4226.304583874527,7415.882210142367,8325.961593537377,14049.399736057265,2585.0,962.0,0.372147001934236,3.2066666666666666,68.05354877887184,-0.167333,34.792896,2.4612278938293457,0.72875,25.325000000000045,5.031625270843506,2
Protected Well,Well,Hand Pump - Afridev,Kajiado,Kajiado South,Rombo,Functional,13326.37962938161,5225.047205158338,2249.4300086732187,47967.55431161073,12697.122360482996,247.0,151.0,0.611336032388664,0.5033333333333333,25.03120923945852,-3.153767,37.729107,0.3386454284191131,0.3623,30.79000000000002,0.6219078302383423,1
Protected Well,Well,Motorized Pump - Electric,Busia,Matayos,Matayos South,Non-Functional,1348.9100331449113,3220.398554427345,3720.168908171069,18040.02615043534,4049.64222464435,1370.0,330.0,0.2408759124087591,1.1,93.32971041054398,0.330237,34.177959,4.47102689743042,0.7648,24.930000000000007,3.821871280670166,1
Protected Well,Well,Motorized Pump - Electric,Siaya,Ugunja,Sigomere,Non-Functional,3643.487315897664,3701.4577970339137,444.4889242087276,40316.85223733127,3704.986073640589,1204.0,240.0,0.1993355481727574,0.8,99.96848364814444,0.19222,34.327888,5.008832931518555,0.7665000000000001,24.82000000000005,3.54346251487732,1
Sand or Sub-surface Dam,Sand or Sub-surface Dam,Public Tapstand,Makueni,Kilome,Kiima Kiu/Kalanzoni,"Functional, needs repair",34313.965671052654,830.1593626699454,2787.652594533885,36126.857909700906,31508.6262842008,812.0,638.0,0.7857142857142857,1.1566666666666667,67.86075998358423,-1.847725,37.278533,0.3561436533927917,0.56375,22.92500000000001,1.6068463325500488,0
Borehole/Tubewell,Well,Public Tapstand,Migori,Kuria West,Masaba,Non-Functional,55041.45015551391,260.1003287362545,139.71552020451136,56569.28961284817,9838.456699832192,2029.0,670.0,0.3302119270576639,2.2333333333333334,67.68985071090341,-1.123815,34.534296,2.4344301223754883,0.66395,23.86500000000001,5.04503059387207,2
Borehole/Tubewell,Well,Hand Pump - Afridev,Busia,Funyula,Ageng'A Nanguba,Non-Functional,13483.66305403212,2609.4887770153755,6147.847137917764,27371.065097529445,13587.993805325965,996.0,287.0,0.288152610441767,0.9566666666666668,24.562247859144787,0.220962,34.111626,3.140995740890503,0.7362000000000001,25.33000000000004,3.5483968257904053,1
Protected Well,Well,Motorized Pump - Electric,Kakamega,Butere,Marenyo - Shianda,Non-Functional,9473.951229625904,3351.172014791788,1269.3252505528988,28974.07319295956,2752.451428139416,2590.0,108.0,0.0416988416988417,0.36,90.49074712828224,0.192642,34.505795,6.072510242462158,0.8025,23.74000000000001,5.578640460968018,1
Borehole/Tubewell,Well,Public Tapstand,Kakamega,Butere,Marama North,"Functional, not in use",8557.531093595077,5799.922455771306,13.51457842527458,19223.19966698439,3066.640138698873,2951.0,165.0,0.0559132497458488,0.55,67.62587076472403,0.225932,34.586987,6.020668029785156,0.70335,23.305000000000007,5.524373531341553,1
Sand or Sub-surface Dam,Sand or Sub-surface Dam,Public Tapstand,Makueni,Mbooni,Kalawa,"Functional, needs repair",27925.16737676809,22267.17943184232,2128.7709554468584,42359.26456466032,21853.34194797168,465.0,269.0,0.578494623655914,1.1566666666666667,67.73253763292519,-1.680665,37.798641,0.2310272604227066,0.4666,27.930000000000007,0.9864228963851928,1
Protected Well,Well,Motorized Pump - Electric,Bungoma,Likuyani,Nzoia,Non-Functional,22538.93292156888,4109.204215510464,1580.2373159538358,39575.7761877766,5308.613552944878,3702.0,499.0,0.1347920043219881,1.663333333333333,87.93194853694935,0.832832,35.099113,4.723667621612549,0.7562,21.355000000000015,6.58346700668335,2
Protected Well,Well,Motorized Pump - Electric,Kakamega,Lurambi,Butsotso South,Non-Functional,1784.7499668480154,11823.643257831822,673.9150299047844,13556.313738627034,6052.626605835566,1635.0,491.0,0.3003058103975535,1.6366666666666667,92.68473670921172,0.27366,34.628597,5.776583194732666,0.767,23.745000000000005,5.040525913238525,1
Protected Spring,Spring,Public Tapstand,Kakamega,Ikolomani,Idakho North,"Functional, needs repair",6344.651791745461,11565.102113794012,229.8386234891176,13333.530280177429,3396.8263705374443,2218.0,532.0,0.2398557258791704,2.128,67.71119080804408,0.227285,34.64393,6.251596927642822,0.7695500000000001,23.50500000000005,7.461909294128418,2
Protected Well,Well,Motorized Pump - Electric,Kakamega,Butere,Marama West,Non-Functional,5164.707395249884,7680.201535278481,3661.30254090421,18316.317746182634,5059.166108405444,2189.0,259.0,0.1183188670625856,0.8633333333333333,92.24753932455415,0.257948,34.587399,6.020668029785156,0.74185,23.685,6.581757068634033,1
Protected Well,Well,Motorized Pump - Electric,Migori,Awendo,South Sakwa,Non-Functional,37301.05292134406,18707.140390022152,274.78195539553093,37809.73441932604,641.5575717848346,5615.0,387.0,0.0689225289403383,1.29,88.79539692474496,-0.913485,34.529896,3.076781272888184,0.54545,24.370000000000005,15.229887008666992,3
Undefined Well,Well,Public Tapstand,Siaya,Gem,West Gem,Non-Functional,10060.973122532005,2430.8231947197096,955.6688344528936,41136.80397525751,14073.40659521127,1103.0,444.0,0.4025385312783318,1.48,67.60455755734841,0.029513,34.408843,2.8168699741363525,0.7345,23.90500000000003,2.9299087524414062,2
Protected Well,Well,Motorized Pump - Electric,Vihiga,Hamisi,Banja,Non-Functional,18062.83984006469,4124.763056512895,564.1222010889632,20766.850252254662,2420.5648895367194,3429.0,247.0,0.0720326625838436,0.8233333333333334,99.96848364814444,0.073303,34.81871,5.43161153793335,0.7666000000000001,22.67500000000001,12.074325561523438,1
Borehole/Tubewell,Well,Public Tapstand,Kisumu,Muhoroni,Ombeyi,"Functional, not in use",5206.02961119222,6806.8444705886295,6.579161898053635,22108.256538092137,7306.100101427386,1937.0,193.0,0.0996386164171399,0.6433333333333333,67.90355468529113,-0.115508,34.952407,2.615161657333374,0.6101,26.56500000000005,6.610755443572998,2
Protected Well,Well,Motorized Pump - Electric,Bungoma,Kabuchai,Mukuyuni,Non-Functional,19036.863146403888,723.9477832933978,717.7325746518709,52552.933328334846,10086.937187026087,3199.0,1315.0,0.41106595811191,4.383333333333334,95.17161301198044,0.744188,34.634731,5.416965007781982,0.76385,22.970000000000027,6.577546119689941,2
Undefined Well,Well,Public Tapstand,Migori,Kuria East,Gokeharaka/Getambwega,"Functional, not in use",68677.61818632863,39.4181202971814,2155.9033378145245,72049.38140141162,11321.895197733427,1542.0,195.0,0.1264591439688716,0.65,67.71119080804408,-1.289361,34.568527,2.2957825660705566,0.64095,22.795000000000016,5.478204250335693,0
Borehole/Tubewell,Well,Public Tapstand,Busia,Funyula,Ageng'A Nanguba,Non-Functional,13540.857467156507,2538.4476314932613,6072.989851617374,27320.208199137192,13616.030035422924,992.0,454.0,0.4576612903225806,1.5133333333333334,95.11163322434358,0.221364,34.110931,3.140995740890503,0.7449,25.33000000000004,3.5937421321868896,2
Undefined Well,Well,Public Tapstand,Makueni,Mbooni,Kiteta/Kisau,Non-Functional,24406.070595754496,4839.230165351449,356.23379484332537,33900.64692958808,12157.208446468052,892.0,881.0,0.9876681614349776,2.9366666666666665,67.71119080804408,-1.657199,37.539147,0.4381095170974731,0.6283500000000001,24.15500000000003,2.3865854740142822,2
Protected Well,Well,Motorized Pump - Electric,Kakamega,Lurambi,Butsotso South,Non-Functional,5527.799414693578,9518.744659415815,20.083343835017946,15537.288601943772,2246.731572605438,2781.0,154.0,0.0553757641136281,0.5133333333333333,99.96848364814444,0.24103,34.61689,6.020668029785156,0.7579,23.38000000000005,4.714354038238525,0
Protected Well,Well,Motorized Pump - Electric,Kakamega,Shinyalu,Isukha Central,Non-Functional,13639.953532307216,7598.494680443413,3594.070528897231,13869.228037568988,7725.589648050731,1255.0,148.0,0.1179282868525896,0.4933333333333333,93.3002962906252,0.19802,34.841362,6.555912017822266,0.79515,22.79000000000002,4.860575675964356,0
Protected Well,Well,Motorized Pump - Electric,Migori,Rongo,North Kamagambo,Non-Functional,13264.552486900831,7462.499849022634,265.18513744358404,14586.856178313692,7795.404492859363,1629.0,901.0,0.5531000613873542,3.0033333333333334,95.29168608539447,-0.690647,34.638458,2.841790199279785,0.7671,23.89500000000004,3.90510892868042,2
Protected Well,Well,Hand Pump - Afridev,Embu,Mbeere South,Kiambere,"Functional, not in use",20881.084603001866,994.203400754269,5840.826978688022,46438.493908653,32890.022593348374,167.0,144.0,0.8622754491017964,0.48,24.81907869605052,-0.701124,37.842686,0.3706254661083221,0.4845,27.03000000000003,0.307809054851532,1
Protected Well,Well,Motorized Pump - Electric,Busia,Teso South,Chakol North,Non-Functional,6188.340799132033,2002.5548682602205,1062.1836867511006,13278.125047898897,11680.712561530569,1760.0,241.0,0.1369318181818181,0.8033333333333333,93.27089144096396,0.534585,34.189537,5.55169153213501,0.71475,24.785000000000025,4.845126628875732,1
Borehole/Tubewell,Well,Hand Pump - Afridev,Embu,Mbeere South,Makima,Non-Functional,11073.565314269536,17721.01898540908,7344.943701320071,26408.527562982843,32414.817139868588,653.0,253.0,0.3874425727411945,0.8433333333333334,25.30091761500727,-0.755397,37.555901,0.0519083403050899,0.60665,28.485000000000014,0.5988364815711975,1
Protected Well,Well,Motorized Pump - Electric,Bungoma,Lugari,Mautuma,Non-Functional,29303.751373464045,4182.832648407232,6770.583945749215,41021.15120345375,20717.1792205692,1557.0,1438.0,0.9235709698137444,4.793333333333333,90.51927550164648,0.749832,34.982399,5.509567260742188,0.7976000000000001,21.79000000000002,5.06130838394165,1
Protected Well,Well,Motorized Pump - Electric,Homa Bay,Kabondo Kasipul,Kojwach,Non-Functional,22819.498229698173,13049.197425296685,2034.7468719148987,22936.408656997843,11873.999060384216,1525.0,727.0,0.4767213114754098,2.4233333333333333,93.44745965125956,-0.486395,34.864777,3.402498483657837,0.769,22.95500000000004,4.049954891204834,1
Protected Well,Well,Motorized Pump - Electric,Trans Nzoia,Cherangany,Sinyerere,Non-Functional,17621.280425324563,8831.049073214712,6389.63972491395,48049.937071630906,16257.382290369897,1517.0,767.0,0.5056031641397495,2.556666666666666,87.93194853694935,1.112177,35.135376,4.894361972808838,0.8202,20.855000000000015,1.7531698942184448,1
Protected Well,Well,Motorized Pump - Electric,Bungoma,Kabuchai,Bwake/Luuya,Non-Functional,13100.06131896302,12391.85769967624,3402.647215699556,41158.61457213926,12646.437287438408,2654.0,1208.0,0.455162019593067,4.026666666666666,95.381840295287,0.644652,34.661282,4.992259502410889,0.759,23.180000000000007,4.895892143249512,1
Protected Well,Well,Public Tapstand,Nyamira,Kitutu Masaba,Magombo,"Functional, needs repair",9699.703509925512,2779.9976446702826,668.8414946970088,13780.574118457953,9655.587745792329,2719.0,499.0,0.1835233541743288,1.663333333333333,67.60455755734841,-0.649397,34.889988,3.829121589660645,0.786,20.135000000000048,7.492754936218262,2
Undefined Well,Well,Public Tapstand,Kakamega,Butere,Marama Central,"Functional, not in use",9144.92435604422,34.5957433137723,1157.1657679343305,26113.449421469704,1290.86586513315,3725.0,158.0,0.0424161073825503,0.5266666666666666,67.60455755734841,0.240128,34.51937,6.072510242462158,0.76315,23.650000000000038,12.28627109527588,1
Delivered Water,Delivered Water,Rope and Bucket,Samburu,Samburu North,Nachola,Non-Functional,118389.53627973892,4056.2066390079785,30554.69826377441,217847.1204492052,3733.026445677935,2156.5,341.0,0.1812778603268945,1.1566666666666667,23.988382120318185,1.803313,36.75628,0.6496106386184692,0.35055,30.27000000000004,0.2066637426614761,1
Protected Well,Well,Motorized Pump - Electric,Siaya,Gem,East Gem,Non-Functional,8477.853414357203,3358.658644497474,3859.684647149978,32049.63035726741,14678.970249956335,1135.0,835.0,0.73568281938326,2.783333333333333,93.50638996919308,0.024862,34.495754,3.760260343551636,0.78585,23.970000000000027,1.9494562149047847,2
Piped Water,Piped Water,Public Tapstand,Homa Bay,Suba,Gwassi North,Non-Functional,71154.4189867742,6036.814310652755,2002.4208684033897,72621.33974023265,30808.617966901747,2156.5,341.0,0.1812778603268945,1.1566666666666667,21.75521600248416,-0.68466,34.11557,1.4648455381393433,0.70155,25.515000000000043,2.9912877082824707,1
Protected Well,Well,Motorized Pump - Electric,Busia,Butula,Kingandole,Non-Functional,4908.699997706306,1932.3378644802,5839.621683722413,21468.6840006282,5682.484306835618,2310.0,160.0,0.0692640692640692,0.5333333333333333,88.76741185501861,0.341086,34.236801,5.273308753967285,0.803,24.74000000000001,5.942042827606201,2
Undefined Well,Well,Public Tapstand,Siaya,Ugunja,Ugunja,Non-Functional,1703.823817056068,4132.551229312116,929.3625222265888,33404.04022106382,5614.986674048048,2131.0,502.0,0.2355701548568747,1.6733333333333331,67.92496215536177,0.209409,34.246314,4.093811988830566,0.7135,24.765000000000043,3.843470573425293,2
Protected Well,Well,Motorized Pump - Electric,Vihiga,Sabatia,Chavakali,Non-Functional,16694.02816182826,622.9007163364281,2209.044141724854,17211.265526969717,2419.701279470172,4189.0,374.0,0.0892814514203867,1.2466666666666666,99.96848364814444,0.127685,34.753417,5.662987232208252,0.77385,22.935,12.44299030303955,2
Protected Well,Well,Motorized Pump - Electric,Busia,Matayos,Burumba,Non-Functional,381.3229860008868,2200.442576720055,588.6687893871348,3641.0130685662607,1329.997372742389,15480.0,2179.0,0.1407622739018088,7.263333333333334,93.7129388939502,0.460675,34.122471,4.33721399307251,0.63765,26.535000000000025,61.34625625610352,3
Undefined Well,Well,Public Tapstand,Kakamega,Mumias West,Mumias Central,"Functional, not in use",1258.6442952355037,1656.701650764045,573.9490402468913,29472.221924857826,1222.3027871254549,9575.0,149.0,0.0155613577023498,0.4966666666666666,67.62587076472403,0.32526,34.488545,5.819334983825684,0.7498,24.640000000000043,29.406587600708008,2
Borehole/Tubewell,Well,Public Tapstand,Busia,Teso South,Amukura West,"Functional, not in use",7881.213461584808,1685.1853919727405,2609.3121769246327,18134.75027738102,9160.793370216568,1549.0,425.0,0.2743705616526791,1.4166666666666667,67.68985071090341,0.592518,34.19603,5.226843357086182,0.6943,25.595000000000027,3.3322441577911377,2
Protected Well,Well,Motorized Pump - Electric,Bungoma,Tongaren,Naitiri/Kabuyefwe,Non-Functional,21610.799477663968,5347.64216113547,5015.840119282535,53006.538526258206,21758.084019518887,1246.0,283.0,0.2271268057784911,0.9433333333333334,94.09774098205156,0.839978,34.917114,5.1406731605529785,0.7696000000000001,21.99000000000001,4.896223545074463,0
Undefined Well,Well,Public Tapstand,Kakamega,Malava,East Kabras,"Functional, not in use",16494.479914206804,14492.7279065515,2095.5993585125684,17099.34141933529,22103.53086103678,1980.0,424.0,0.2141414141414141,1.413333333333333,67.71119080804408,0.395388,34.855825,5.692219257354736,0.75395,22.56500000000005,5.144803524017334,1
Protected Well,Well,Motorized Pump - Electric,Busia,Butula,Marachi East,Non-Functional,11898.963591223895,898.5670573142922,2172.166200616748,28629.48165809023,13202.210595629593,2516.0,80.0,0.0317965023847376,0.2666666666666666,94.12740650667872,0.337117,34.312641,5.718968868255615,0.7409,24.480000000000015,5.634439468383789,2
